file,md5
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_48_51_Ay6x8_396.tiff,9a7c9c107ac6f6fa7577979ef5892a0a
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_52_31_Ay7x4_428.tiff,79653e6aff759e1af0492f5cbe42d237
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_53_31_Ay7x5_436.tiff,5cf5091c92210cc3b56aafe8c259c55e
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_58_17_Ay8x2_476.tiff,4fa17abcd139a60af28ca69776d82285
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_62_61_Ay8x6_505.tiff,4aa2acdedb34931aa928e9341bdd9181
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_63_61_Ay8x7_512.tiff,e3e260d3ce587615a7c281e7e602051e
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_7_42_Ay1x7_82.tiff,a2f64100e9acbdc23534ac15aba82d8f
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_8_42_Ay1x8_90.tiff,b8e67b77c97253924d77551a0b471e73
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_103_12_Ay13x7_324.tiff,3a83488cb9d160a41eb587b6cce205a7
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_104_12_Ay13x8_332.tiff,6c6c8b86c9d22eff48bfa71295c3193c
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_108_67_Ay14x4_364.tiff,7e2442d8a931698c5b94ff5e5316a88a
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_109_67_Ay14x5_372.tiff,a369945cbb3650a1480507a0561b4877
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_114_71_Ay15x2_397.tiff,479054a93f21b8912a96de0591aa5791
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_119_39_Ay15x7_437.tiff,c2a142a0975ac37895c88014c83a1c21
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_120_39_Ay15x8_445.tiff,2e5648273c078778441be84f2c34391d
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_124_16_Ay16x4_477.tiff,d6ef710cfa568fcbcaf281ccc417925c
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_125_16_Ay16x5_485.tiff,76c8ab46e8bb18bac2368a090e4f50b9
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_67_47_Ay9x3_45.tiff,c2f8b0390a8347aeafaf472bed727d04
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_68_47_Ay9x4_59.tiff,557c04b24910dc4c65b7039ecfeb11f7
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_72_3_Ay9x8_91.tiff,52bd8ca18fa4e81be1ec50c5b4ded9be
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_77_43_Ay10x5_127.tiff,22523070b1e346d2e987c3ef02ae393a
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_78_43_Ay10x6_135.tiff,423c1dde129a289e176f072b24336ec5
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_82_50_Ay11x2_170.tiff,f4ef852bbfd559a3ca657ffbc5efd5fd
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_83_50_Ay11x3_178.tiff,e9caa5fdc09a1efa51b171820a663de0
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_87_55_Ay11x7_210.tiff,6a0c33af82ebbc5a1d779912f5c943c7
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_88_55_Ay11x8_218.tiff,6ba64f6d19a3d9f31a78a757ab1a1d2b
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_93_1_Ay12x5_258.tiff,62537f57b7f2494437f327e5d04ce85e
ZTMA208_slide_28.23kx22.4ky_7000x7000_5_20171115_94_1_Ay12x6_266.tiff,7a8bed86307627f1bdfb3a06e7158513
